User ID,Age,Daily Work Hours,Daily Leisure Hours,Daily Exercise Minutes,Daily Sleep Hours,Screen Time (hours),Commute Time (hours),Productivity Score
7835,52,8.13,0.54,94,8.14,1.92,0.14,19
7836,59,9.35,2.26,105,7.94,4.2,0.65,19
7837,51,7.79,4.58,43,6.0,1.49,1.38,15
7838,24,6.08,4.54,44,6.05,4.78,1.83,14
7839,36,6.9,1.42,87,7.93,4.63,0.64,15
7840,27,8.51,2.22,41,7.23,1.02,1.06,18
7841,53,4.41,3.02,50,7.97,4.96,0.94,12
7842,28,5.3,4.34,116,5.01,1.82,0.22,14
7843,42,6.78,2.89,82,5.35,1.55,1.52,14
7844,54,7.63,4.86,57,8.21,3.5,1.04,17
7845,26,6.03,4.1,112,8.4,3.95,1.83,18
7846,34,5.79,4.79,57,6.37,1.52,1.67,16
7847,39,4.25,3.79,29,8.83,2.52,0.56,12
7848,44,4.2,4.45,4,6.21,3.04,0.63,11
7849,22,5.67,4.24,7,8.56,5.72,1.07,16
7850,43,7.18,1.64,36,6.69,2.26,0.25,16
7851,53,7.34,1.53,46,7.25,2.3,0.5,16
7852,41,6.96,4.39,99,7.57,4.3,1.64,13
7853,30,6.46,0.88,88,5.53,4.64,0.31,17
7854,27,5.51,2.34,44,5.15,1.05,1.09,12
7855,58,6.4,4.19,112,6.71,1.67,0.79,15
7856,54,4.83,4.16,4,5.64,2.79,0.4,12
7857,57,4.69,1.12,96,7.2,4.16,1.94,8
7858,27,5.8,2.69,62,6.81,1.67,1.65,14
7859,56,9.97,2.66,85,5.49,2.78,0.53,18
7860,46,5.96,1.96,46,7.66,1.4,1.57,16
7861,47,9.62,4.63,105,5.08,3.86,0.01,19
7862,59,6.35,3.44,24,5.51,3.13,0.56,11
7863,53,6.63,4.91,106,7.8,4.94,0.22,17
7864,51,8.78,0.8,49,7.11,3.87,0.85,17
7865,34,4.56,2.27,92,6.13,4.3,1.28,9
7866,36,5.09,4.26,44,5.72,4.36,0.34,12
7867,52,9.84,2.4,115,7.57,3.95,0.48,23
7868,35,7.04,1.68,119,5.82,1.08,0.79,17
7869,48,4.27,4.99,29,8.94,5.16,1.26,16
7870,28,4.28,4.43,47,8.48,5.58,0.62,15
7871,52,9.44,2.96,50,5.53,3.67,1.2,18
7872,48,9.24,3.03,93,8.44,1.56,0.7,17
7873,32,6.75,0.53,54,6.38,4.27,0.52,16
7874,40,4.98,4.91,107,6.96,2.82,1.71,11
7875,40,8.98,4.13,54,5.57,1.37,0.77,21
7876,24,5.95,0.67,45,5.47,5.27,1.84,11
7877,29,6.51,1.29,30,8.46,4.56,0.61,17
7878,25,8.09,4.19,33,7.52,5.02,1.09,18
7879,32,6.12,0.89,91,6.84,4.98,0.11,12
7880,20,7.77,4.74,73,5.14,2.79,1.36,18
7881,39,9.31,5.0,67,8.69,3.41,1.59,18
7882,27,8.78,4.49,32,6.5,2.17,1.94,18
7883,29,6.29,3.83,55,6.67,4.77,1.67,13
7884,28,5.73,2.69,57,6.16,3.62,0.63,12
7885,22,5.71,0.87,56,8.57,4.25,1.11,17
7886,30,6.09,3.79,16,6.38,2.78,1.18,14
7887,31,6.96,2.29,10,5.7,4.4,0.11,13
7888,29,6.5,3.07,70,7.0,4.36,0.15,14
7889,44,4.8,1.82,80,8.13,4.85,0.65,14
7890,44,4.98,1.59,91,6.49,1.78,1.49,14
7891,30,6.06,1.96,16,7.61,4.12,0.57,15
7892,55,7.37,4.16,104,6.22,5.4,1.75,16
7893,58,7.56,2.42,9,7.88,1.47,1.29,18
7894,45,6.92,1.9,25,7.67,5.8,0.94,15
7895,33,8.43,2.45,5,7.72,2.04,1.08,21
7896,58,8.42,0.65,80,7.58,5.68,0.66,20
7897,59,6.57,4.51,15,5.63,5.34,1.95,13
7898,20,4.75,2.98,102,8.55,4.85,0.35,13
7899,23,7.18,0.97,114,7.34,2.05,1.72,18
7900,49,6.29,1.8,89,6.53,2.08,1.36,14
7901,31,4.83,4.93,3,5.69,2.3,1.42,9
7902,54,9.89,3.17,61,8.13,5.05,1.67,19
7903,32,6.22,1.81,83,7.04,1.94,0.27,16
7904,50,7.75,2.42,119,5.59,3.9,1.39,15
7905,57,6.94,1.66,63,8.69,4.89,1.55,14
7906,42,4.86,0.64,112,5.42,3.3,1.97,9
7907,23,4.33,4.29,55,7.1,5.2,1.5,11
7908,35,7.75,1.82,104,7.44,3.81,1.9,17
7909,26,5.48,4.27,74,9.0,3.98,1.7,16
7910,41,5.46,2.65,22,5.56,4.38,1.75,15
7911,48,9.74,1.32,32,7.45,5.23,1.83,17
7912,30,6.77,4.11,30,6.91,1.02,1.06,11
7913,52,4.18,2.2,6,6.03,2.96,1.42,7
7914,48,6.04,3.68,85,8.77,5.81,0.25,15
7915,58,7.51,4.27,4,8.16,1.49,0.71,17
7916,31,5.97,4.83,36,8.11,2.17,1.76,15
7917,26,4.16,0.89,0,8.6,3.85,1.96,15
7918,58,6.67,0.54,69,7.9,5.29,0.22,14
7919,45,4.64,2.97,44,7.03,1.49,1.17,11
7920,59,7.71,1.69,46,6.57,1.02,1.47,14
7921,28,7.72,2.61,67,7.82,4.44,1.03,18
7922,53,4.23,0.83,93,7.41,3.99,0.47,13
7923,32,5.74,2.76,29,7.17,2.36,0.08,14
7924,55,6.48,1.06,80,7.36,5.79,1.9,14
7925,44,7.3,4.27,59,7.62,3.8,0.47,18
7926,43,5.78,3.92,119,8.87,4.32,0.6,14
7927,36,5.73,0.83,23,8.01,2.89,1.29,14
7928,21,9.9,4.26,30,5.71,5.61,0.86,20
7929,32,4.25,1.96,27,6.87,2.38,0.85,12
7930,50,9.93,2.09,44,7.71,4.74,0.17,19
7931,48,4.29,1.31,106,5.7,1.58,1.98,9
7932,47,5.73,4.26,3,8.73,3.69,0.57,14
7933,46,6.96,2.32,60,5.31,3.89,0.22,15
7934,34,4.86,0.72,38,7.44,1.94,1.36,10
7935,50,4.81,4.85,82,8.9,2.62,1.5,15
7936,59,5.54,1.65,23,7.91,1.89,0.05,18
7937,34,9.84,4.71,70,7.71,5.23,0.54,22
7938,52,6.28,1.86,45,8.99,4.29,0.39,19
7939,39,7.4,4.24,52,8.17,3.23,1.58,17
7940,31,8.23,3.49,47,8.88,3.78,0.37,21
7941,56,8.45,4.38,116,7.8,2.72,0.47,18
7942,28,8.13,4.89,8,7.66,3.14,1.97,15
7943,42,6.02,4.42,21,8.05,4.1,1.4,14
7944,27,4.67,2.32,117,5.76,2.06,0.78,11
7945,51,5.69,4.17,1,8.22,1.67,1.51,13
7946,33,5.26,3.7,90,8.88,5.72,0.93,17
7947,46,4.82,0.78,15,7.45,2.18,0.43,11
7948,44,4.15,4.68,4,5.05,3.48,0.98,8
7949,32,9.61,2.6,11,5.29,4.81,1.54,16
7950,40,9.53,1.11,51,5.94,3.78,0.36,17
7951,50,4.3,2.41,25,6.96,4.17,0.97,10
7952,56,5.04,3.21,14,6.66,1.82,0.24,15
7953,24,4.84,3.08,66,8.92,2.97,1.69,17
7954,32,5.69,3.09,72,8.78,4.45,1.64,10
7955,47,5.22,1.65,58,6.57,2.05,1.35,11
7956,44,9.68,3.35,91,8.18,3.42,1.84,22
7957,54,4.51,4.58,38,7.55,3.95,0.8,12
7958,58,5.27,2.25,62,5.97,4.95,0.26,10
7959,26,4.48,3.34,99,8.72,2.08,1.95,11
7960,57,9.88,1.6,24,6.04,5.89,1.03,18
7961,51,9.51,0.72,40,8.48,5.84,0.95,19
7962,22,8.3,3.14,27,7.55,1.06,0.13,16
7963,58,6.56,0.71,110,7.48,2.84,1.14,9
7964,56,5.14,3.76,118,8.35,1.34,1.29,16
7965,41,5.33,3.52,20,6.98,2.59,0.95,15
7966,27,6.66,2.16,92,8.41,4.04,1.82,17
7967,36,8.61,2.35,88,7.2,4.04,1.48,22
7968,46,5.59,4.63,93,8.94,1.48,0.08,18
7969,52,5.86,0.56,60,7.64,4.39,1.09,12
7970,36,7.6,3.03,102,6.5,5.23,1.99,17
7971,31,5.43,4.66,56,8.05,4.16,0.4,13
7972,46,7.51,4.61,10,7.04,2.55,1.23,15
7973,27,6.32,3.13,18,8.22,1.01,0.55,14
7974,42,4.21,2.22,74,8.33,4.24,0.74,14
7975,48,6.42,0.95,88,7.47,4.39,0.07,17
7976,39,9.52,1.28,0,8.49,4.54,1.38,20
7977,35,5.76,3.56,31,6.61,1.2,1.53,14
7978,36,5.94,0.57,84,5.23,3.58,1.55,7
7979,35,4.4,4.48,108,7.65,3.07,1.94,16
7980,38,7.69,3.15,76,8.06,4.84,1.68,12
7981,27,9.1,0.7,33,5.29,4.61,0.42,17
7982,57,6.12,1.58,16,8.08,5.75,0.46,12
7983,57,5.44,3.17,114,7.56,5.49,1.54,12
7984,48,9.74,0.66,54,5.47,3.79,1.55,15
7985,55,8.47,4.01,110,7.16,5.9,0.25,18
7986,45,7.4,4.64,18,5.43,1.75,0.01,18
7987,50,5.83,4.83,73,6.29,1.04,0.8,14
7988,31,5.32,3.8,41,8.22,1.54,1.39,15
7989,36,8.29,4.36,58,5.4,2.78,1.73,15
7990,34,7.13,3.25,72,6.84,4.78,0.33,15
7991,28,7.12,2.56,114,7.42,2.92,1.63,18
7992,58,4.44,3.71,74,8.76,4.9,1.37,13
7993,31,7.07,1.51,37,7.95,4.71,0.33,18
7994,51,8.94,0.99,30,5.56,4.97,1.75,17
7995,44,9.68,3.93,65,8.88,1.94,1.87,20
7996,58,4.64,4.81,87,6.91,3.58,0.53,16
7997,37,7.79,3.1,105,6.48,4.56,0.3,18
7998,34,7.41,2.67,110,5.51,2.42,1.94,15
7999,51,9.34,2.9,68,8.73,5.19,0.05,22
8000,25,8.51,2.65,49,7.34,4.9,1.9,19
8001,54,9.79,2.49,29,8.95,1.6,0.43,22
8002,53,9.76,4.76,102,5.7,2.09,0.88,23
8003,57,5.35,2.66,34,7.18,2.19,0.62,11
8004,24,8.35,0.86,116,5.44,5.39,0.31,13
8005,37,7.18,3.94,58,7.1,1.93,0.7,15
8006,35,5.29,2.26,111,8.56,4.11,1.08,15
8007,27,5.17,3.7,16,5.44,1.32,0.19,10
8008,44,4.49,3.11,94,6.08,3.76,1.62,10
8009,51,8.77,3.71,65,7.73,1.71,1.6,16
8010,45,5.95,0.78,79,5.31,3.88,1.59,8
8011,41,9.14,0.65,20,6.82,2.84,1.37,18
8012,50,7.65,2.2,93,6.33,4.03,0.91,18
8013,29,8.04,3.62,51,8.35,2.97,1.67,18
8014,31,5.75,1.51,64,5.2,5.27,1.7,13
8015,47,6.74,2.45,13,8.45,4.78,0.57,17
8016,25,6.47,4.91,15,7.81,5.22,0.96,14
8017,39,5.41,1.47,54,6.19,2.11,0.41,13
8018,24,9.0,4.32,8,5.79,1.74,0.51,17
8019,42,7.73,4.21,112,8.8,3.79,0.48,21
8020,28,4.22,4.51,7,7.22,5.36,1.65,11
8021,48,8.92,4.62,72,6.38,1.55,0.5,23
8022,35,4.64,2.78,33,5.18,2.17,1.09,7
8023,41,6.42,3.57,108,5.66,4.73,1.26,12
8024,27,7.43,3.29,32,7.39,3.33,1.49,17
8025,39,4.05,1.89,85,7.05,4.02,0.06,12
8026,33,7.92,1.76,93,8.03,3.96,0.95,17
8027,58,7.96,2.04,6,8.34,3.06,0.59,15
8028,56,7.92,1.48,81,6.59,4.53,1.67,14
8029,53,4.98,3.91,20,5.4,5.26,0.07,9
8030,30,5.53,4.84,4,8.17,5.54,0.41,14
8031,59,5.48,4.4,70,7.21,1.23,0.63,14
8032,52,9.76,1.48,11,8.92,3.77,0.16,19
8033,50,4.41,0.73,58,8.19,1.2,0.79,11
8034,53,6.57,3.91,80,6.32,5.5,1.49,14
8035,26,9.23,2.26,57,6.71,3.15,0.42,17
8036,42,8.62,4.21,87,5.94,5.5,1.51,18
8037,26,8.93,4.01,36,7.05,1.94,1.06,19
8038,44,9.83,3.31,107,7.84,1.81,0.69,19
8039,22,6.32,1.65,82,7.45,5.54,0.74,13
8040,57,5.86,0.97,44,6.37,5.69,0.23,6
8041,39,4.18,1.64,79,8.29,4.83,0.5,14
8042,53,4.9,2.79,24,5.42,2.11,1.46,9
8043,49,7.37,4.91,26,5.57,1.86,1.73,15
8044,36,4.95,0.79,50,6.62,4.74,0.53,13
8045,29,8.42,1.4,118,7.81,4.17,1.18,17
8046,54,4.22,3.32,41,7.78,5.36,0.07,11
8047,39,5.56,1.87,107,6.47,2.38,0.15,13
8048,37,8.17,4.36,70,7.79,2.48,1.93,21
8049,46,5.53,1.13,109,5.24,4.66,1.79,12
8050,55,8.37,4.83,41,6.16,2.34,0.16,16
8051,42,9.98,4.61,59,7.78,3.31,1.64,24
8052,51,8.78,4.49,71,5.74,3.6,0.21,14
8053,29,6.05,1.28,78,5.85,4.35,1.66,14
8054,30,9.4,1.98,57,5.35,2.72,1.83,16
8055,57,4.31,4.12,79,6.46,5.29,0.31,9
8056,25,8.35,4.14,71,8.3,3.01,0.29,24
8057,53,4.14,3.67,99,8.35,1.21,1.85,17
8058,55,5.05,2.52,95,8.45,1.34,0.6,18
8059,56,9.93,1.9,80,5.15,5.86,0.95,16
8060,36,6.17,4.83,99,8.97,4.11,0.61,17
8061,59,8.92,1.13,21,7.01,3.45,1.5,17
8062,59,6.26,0.7,95,8.49,5.35,0.42,17
8063,31,9.04,0.54,57,8.62,4.58,0.99,17
8064,40,9.79,3.99,10,7.06,1.91,1.7,21
8065,59,6.61,0.76,108,5.2,1.04,1.89,10
8066,38,7.36,2.92,5,7.39,5.91,0.71,15
8067,22,7.77,2.15,21,6.34,4.15,0.23,17
8068,37,9.61,1.16,77,5.83,3.39,1.62,17
8069,38,5.54,3.83,91,5.73,5.72,0.22,11
8070,25,7.67,0.75,102,7.24,2.85,1.56,16
8071,35,5.95,1.93,11,5.42,4.61,1.38,12
8072,27,5.3,3.03,26,8.29,4.35,1.16,15
8073,37,4.51,2.31,0,5.91,4.39,1.88,11
8074,58,7.72,1.67,63,7.2,4.39,0.64,13
8075,31,9.29,4.67,73,5.5,1.05,0.19,21
8076,29,6.11,4.69,96,8.44,5.12,1.96,19
8077,26,7.32,2.37,79,7.77,5.61,0.88,19
8078,20,7.85,2.27,38,5.83,3.25,0.87,12
8079,55,6.49,1.88,59,7.86,3.8,0.18,15
8080,40,9.42,4.35,115,5.33,2.62,1.49,19
8081,56,6.18,3.06,69,8.09,4.93,1.44,13
8082,43,4.75,0.9,53,6.96,4.68,0.29,14
8083,44,4.86,4.34,24,5.48,4.69,0.47,12
8084,26,9.35,2.91,113,7.2,4.67,0.03,22
8085,36,9.93,2.37,19,5.8,2.09,1.78,16
8086,48,5.73,2.02,35,7.69,1.56,0.49,14
8087,49,4.86,0.95,22,7.83,2.55,1.85,14
8088,26,6.89,4.81,79,8.04,3.88,1.14,21
8089,52,8.26,3.84,0,8.58,3.0,0.85,18
8090,26,7.67,1.09,116,7.62,2.25,0.02,18
8091,43,9.71,2.8,93,6.97,1.11,0.18,22
8092,30,8.91,3.0,26,8.42,1.61,0.32,19
8093,28,9.21,1.26,51,8.6,1.53,0.21,17
8094,31,7.25,2.42,1,8.13,5.78,0.51,16
8095,54,5.96,3.41,111,8.77,4.89,0.31,17
8096,23,8.21,1.78,20,8.92,1.61,1.33,18
8097,55,6.63,1.99,8,6.01,3.34,0.59,14
8098,47,5.73,1.05,110,5.73,4.27,1.44,11
8099,32,4.91,2.36,87,6.79,5.81,0.27,14
8100,42,7.17,3.13,47,8.99,2.34,0.42,19
8101,38,7.57,1.02,104,5.35,2.32,1.57,17
8102,56,7.41,3.27,38,7.85,3.84,1.27,14
8103,58,4.7,2.29,41,8.4,5.29,0.19,11
8104,43,7.42,3.55,70,8.99,2.4,1.92,16
8105,35,5.01,1.92,93,7.48,1.63,1.53,14
8106,52,7.98,3.06,44,6.52,2.33,1.11,19
8107,31,6.58,3.26,1,5.67,3.25,0.69,16
8108,53,9.09,3.61,75,8.93,2.8,0.19,19
8109,26,8.67,3.91,76,8.7,5.31,0.72,21
8110,30,8.35,1.11,66,8.22,5.71,0.65,21
8111,50,8.2,4.84,42,8.78,2.89,0.16,21
8112,48,7.36,4.3,103,5.24,5.12,1.57,12
8113,32,4.37,3.03,106,7.53,1.34,0.83,17
8114,50,7.93,4.51,17,6.1,3.77,1.78,18
8115,21,6.8,2.22,38,8.06,5.16,0.32,17
8116,58,6.82,0.65,107,5.38,3.09,0.64,13
8117,34,6.27,3.77,5,6.03,1.72,0.56,14
8118,30,9.57,4.75,41,8.4,2.42,1.73,24
8119,53,5.5,1.23,51,8.0,3.46,1.02,12
8120,58,5.9,3.4,26,8.97,5.22,0.28,18
8121,23,9.78,4.16,78,7.58,4.74,0.71,21
8122,30,8.86,4.57,115,6.21,1.42,1.89,22
8123,48,4.08,1.74,14,7.19,3.73,1.1,10
8124,21,9.44,1.08,18,8.78,5.36,0.07,22
8125,35,5.36,1.62,61,7.61,3.89,0.12,13
8126,58,8.24,3.1,63,8.53,1.32,0.47,18
8127,32,7.32,4.63,101,5.09,5.12,1.24,16
8128,56,7.22,3.12,50,6.48,5.53,0.49,15
8129,36,8.31,4.64,46,8.74,2.95,1.7,16
8130,40,5.24,3.97,56,5.16,2.55,1.26,10
8131,38,4.95,3.19,19,7.08,3.72,0.6,14
8132,26,7.91,0.6,19,6.39,5.92,0.79,14
8133,57,5.74,2.0,81,7.58,5.19,0.75,16
8134,27,9.84,0.76,63,5.65,5.06,0.63,17
8135,32,6.71,1.95,97,7.61,1.97,1.26,17
8136,56,4.67,0.78,102,8.97,5.48,0.4,12
8137,21,8.11,1.26,100,6.08,3.78,0.58,20
8138,30,5.84,2.35,98,6.85,5.58,0.17,19
8139,43,4.89,2.82,37,5.12,4.26,0.75,9
8140,25,6.54,1.48,37,6.74,5.17,0.13,15
8141,45,9.79,3.8,64,6.62,1.83,0.04,18
8142,26,6.47,3.16,114,7.26,4.53,1.29,14
8143,58,6.08,3.61,75,6.03,2.29,0.32,16
8144,38,6.67,3.8,4,6.31,1.84,0.07,15
8145,25,4.07,3.77,63,7.44,3.87,0.14,13
8146,48,4.8,4.71,26,8.63,4.01,0.4,15
8147,58,9.1,1.57,102,5.94,3.45,1.44,15
8148,21,9.87,1.72,19,7.71,1.45,0.02,19
8149,38,4.95,0.92,59,7.1,2.22,1.45,10
8150,23,7.21,3.17,39,5.42,2.18,1.19,14
8151,25,9.8,2.28,82,7.26,2.57,1.03,24
8152,56,4.94,2.73,101,7.84,4.14,1.82,13
8153,47,5.12,1.26,78,7.39,3.19,1.66,12
8154,49,9.56,3.42,5,5.42,5.84,0.84,14
8155,26,8.23,3.29,72,8.42,1.08,0.01,18
8156,28,4.91,1.69,35,5.16,2.08,1.42,9
8157,44,6.36,2.59,111,5.94,3.87,0.1,14
8158,52,4.34,4.52,86,7.46,5.4,0.56,11
8159,20,6.6,3.98,73,5.87,1.17,0.99,14
8160,25,8.67,1.52,64,5.41,5.42,0.2,16
8161,37,7.32,4.45,10,7.05,3.54,1.36,15
8162,29,7.88,0.8,48,7.89,4.93,0.64,17
8163,47,5.96,2.36,113,6.64,5.74,0.72,14
8164,30,4.97,0.86,83,7.79,2.08,1.3,15
8165,52,4.08,4.66,27,8.44,3.94,0.8,10
8166,20,8.93,0.68,21,8.84,5.42,0.45,20
8167,32,7.82,1.18,83,5.93,5.22,0.35,20
8168,56,5.38,4.62,46,7.42,3.6,1.45,12
8169,39,6.51,3.12,101,6.07,5.75,1.5,14
8170,20,8.81,4.08,79,8.48,4.54,0.39,20
8171,22,7.23,0.57,65,8.56,3.62,0.64,19
8172,37,5.8,2.39,24,6.29,1.29,1.91,11
8173,33,5.6,4.93,90,7.58,3.44,1.97,19
8174,50,5.31,3.11,66,8.55,3.11,1.17,13
8175,46,8.94,4.32,86,7.03,2.53,1.51,18
8176,36,7.49,4.84,31,7.88,5.71,1.5,18
8177,48,8.25,3.58,16,8.2,5.63,0.79,23
8178,55,9.16,1.97,39,8.49,2.69,0.1,17
8179,56,9.92,1.89,83,7.06,3.18,1.48,21
8180,45,5.5,0.82,29,8.77,4.76,0.27,15
8181,36,5.09,2.42,58,7.52,5.18,0.58,9
8182,41,6.77,4.62,27,5.61,1.55,0.63,14
8183,44,4.21,2.65,46,7.45,3.45,0.7,12
8184,21,8.75,4.6,108,6.19,5.57,0.93,19
8185,41,9.3,4.18,116,6.49,4.32,1.0,22
8186,24,8.12,4.93,22,8.24,3.71,0.97,18
8187,23,5.61,4.76,82,8.89,4.59,0.33,15
8188,55,4.74,3.68,56,8.48,4.31,1.3,9
8189,25,6.29,4.42,88,6.3,5.71,1.58,17
8190,40,9.0,3.87,87,6.81,5.56,0.92,21
8191,32,6.09,3.67,0,8.93,2.99,1.68,16
8192,56,4.21,3.72,91,8.69,1.16,0.89,12
8193,44,5.65,3.74,28,8.91,2.66,1.14,15
8194,45,9.94,2.21,107,6.73,2.01,0.14,27
8195,58,8.06,2.41,113,8.2,1.66,0.29,19
8196,39,9.41,1.82,49,8.48,5.44,1.53,20
8197,52,8.65,1.17,63,5.18,4.55,0.5,11
8198,33,7.24,2.56,98,6.06,1.16,0.19,18
8199,55,4.89,4.55,113,8.53,5.6,1.14,16
8200,36,6.09,3.43,80,6.55,5.52,0.19,13
8201,40,7.5,0.75,74,6.11,5.75,1.37,14
8202,35,9.22,4.15,36,6.09,5.15,1.38,19
8203,35,5.61,4.71,117,6.5,1.39,0.91,15
8204,39,4.73,4.23,60,5.98,4.11,1.37,14
8205,48,7.35,3.77,6,5.01,1.42,1.6,11
8206,47,5.06,1.18,89,5.69,4.57,0.4,11
8207,27,7.66,2.07,86,8.53,1.99,1.3,20
8208,43,5.58,3.04,63,5.3,5.68,1.38,11
8209,22,5.39,0.85,17,6.65,5.67,0.39,10
8210,44,6.4,0.98,28,6.83,3.97,1.45,15
8211,38,7.56,4.7,102,8.11,4.76,1.44,16
8212,52,7.27,3.66,113,6.01,5.29,0.31,14
8213,21,5.47,1.74,97,6.24,2.95,0.63,14
8214,34,9.35,1.97,59,5.06,3.9,1.88,18
8215,41,4.66,2.23,101,8.61,1.88,0.14,13
8216,29,4.24,0.84,53,7.74,5.93,0.46,8
8217,37,7.62,3.83,71,6.05,5.65,1.16,17
8218,41,4.74,1.3,20,8.55,3.42,1.94,8
8219,46,7.03,4.12,20,5.35,3.77,0.51,15
8220,32,9.71,4.31,57,6.47,3.18,1.63,21
8221,52,8.19,3.37,48,7.25,1.01,0.73,21
8222,24,7.7,3.96,35,7.02,2.15,0.7,19
8223,45,7.45,1.27,16,7.62,1.51,1.99,14
8224,32,5.08,3.09,79,6.19,2.61,1.63,13
8225,46,6.6,3.55,52,8.03,2.18,0.5,18
8226,33,6.06,3.48,14,6.62,4.81,0.37,15
8227,43,9.72,1.03,78,5.5,3.52,0.17,18
8228,22,5.45,2.05,39,7.96,5.08,0.97,17
8229,49,6.83,1.96,80,8.65,4.18,0.67,14
8230,54,9.63,3.08,50,6.46,4.28,0.76,15
8231,33,8.74,3.94,64,7.36,5.38,0.86,15
8232,31,9.79,3.07,12,7.75,5.24,1.98,22
8233,47,7.65,3.9,37,8.33,1.32,0.01,17
8234,48,6.0,0.95,73,5.79,3.89,0.85,11
8235,36,8.96,4.45,96,7.28,3.07,0.13,21
8236,59,5.75,2.91,25,7.96,4.0,1.35,12
8237,40,4.99,0.67,75,5.8,5.31,0.1,13
8238,42,8.24,3.39,82,6.89,1.06,1.53,20
8239,39,7.83,2.83,14,6.86,1.05,1.74,17
8240,30,9.27,1.49,116,8.36,1.31,1.94,21
8241,53,9.77,3.94,4,8.11,5.37,0.24,19
8242,29,9.14,4.7,1,5.93,2.77,1.96,16
8243,29,4.36,1.95,114,5.93,2.86,0.82,12
8244,25,7.99,2.72,77,7.89,2.73,1.27,18
8245,55,8.71,1.08,92,7.96,2.15,0.0,20
8246,43,9.89,4.68,104,5.72,1.19,0.74,19
8247,31,6.25,1.93,64,6.64,5.53,0.71,11
8248,42,5.02,1.38,76,8.3,2.16,1.01,16
8249,46,9.12,2.65,112,5.32,5.47,0.27,17
8250,56,5.9,0.69,59,6.5,5.78,1.38,12
8251,25,7.59,1.64,95,7.58,3.88,1.19,20
8252,20,6.34,0.8,97,8.08,2.86,0.42,16
8253,25,6.41,1.07,55,7.61,4.83,1.97,11
8254,41,8.39,1.0,117,6.59,1.13,0.01,22
8255,43,6.17,4.43,77,8.97,5.64,0.67,20
8256,44,8.16,4.69,115,5.17,3.04,0.52,18
8257,34,4.09,2.64,118,6.98,2.54,1.12,12
8258,45,5.95,3.34,37,7.04,1.63,1.78,12
8259,27,5.91,3.63,56,5.96,5.78,1.32,14
8260,43,8.49,2.26,101,7.23,5.06,0.1,20
8261,57,5.89,2.17,113,5.88,4.62,1.73,12
8262,25,7.8,3.54,50,6.77,5.65,0.53,16
8263,54,8.13,2.2,40,6.73,5.8,0.22,18
8264,20,7.95,3.11,78,8.09,2.34,0.87,19
8265,55,7.62,2.82,102,8.77,4.93,1.8,19
8266,31,6.48,2.86,69,5.81,4.83,0.07,14
8267,57,6.24,4.23,92,8.97,3.79,1.25,20
8268,30,7.39,3.67,100,8.76,1.75,0.66,18
8269,31,4.38,4.82,82,5.45,5.7,1.25,14
8270,58,9.25,4.06,51,8.65,2.58,0.53,20
8271,26,8.95,1.16,0,7.26,3.89,1.93,18
8272,30,6.08,3.82,84,8.52,1.1,0.23,17
8273,55,7.4,3.5,102,8.78,3.15,0.32,17
8274,50,9.59,3.41,17,8.44,4.08,0.09,18
8275,52,5.63,2.66,26,6.61,2.9,1.59,10
8276,32,8.45,0.78,91,7.55,3.39,0.19,20
8277,37,4.5,4.78,71,6.86,1.96,0.55,17
8278,43,7.14,4.33,94,6.47,2.75,0.41,19
8279,28,9.3,2.69,75,6.0,4.62,0.71,19
8280,50,7.31,1.21,41,6.77,5.85,1.53,13
8281,29,7.7,4.21,5,8.22,3.34,1.9,22
8282,21,9.45,2.44,89,8.38,4.43,1.76,22
8283,57,8.29,2.26,79,8.83,5.88,1.68,17
8284,34,8.18,3.49,93,6.16,4.87,0.83,19
8285,22,7.52,3.91,82,7.6,1.05,1.6,19
8286,50,7.8,0.78,81,7.78,5.68,1.55,17
8287,25,8.82,3.95,23,5.77,5.33,0.5,21
8288,22,9.88,3.8,44,6.47,2.36,0.52,19
8289,30,8.77,3.15,83,6.37,1.91,1.0,17
8290,34,8.25,2.02,70,8.94,5.5,1.93,20
8291,47,4.81,1.24,6,8.83,4.44,0.22,14
8292,29,8.9,0.96,15,8.29,2.18,1.98,17
8293,57,8.42,0.51,57,6.89,4.57,0.32,19
8294,26,8.62,1.43,56,6.06,4.0,0.97,18
8295,34,5.39,2.35,41,8.66,2.55,0.61,14
8296,37,9.42,1.6,110,6.07,3.78,0.84,18
8297,37,4.58,1.89,13,7.09,3.64,1.92,7
8298,43,5.52,2.26,55,5.98,3.55,1.26,12
8299,21,7.98,1.89,11,8.89,3.59,0.6,17
8300,59,8.04,3.76,92,5.17,1.0,1.26,15
8301,39,5.88,2.71,14,5.7,2.34,0.9,12
8302,53,8.21,0.59,7,8.06,3.15,1.89,20
8303,45,6.33,1.52,102,5.61,1.64,0.71,16
8304,26,4.0,3.69,57,8.92,4.75,1.17,9
8305,57,4.98,1.85,52,6.29,5.23,1.7,8
8306,49,9.3,4.64,8,8.67,5.09,1.92,20
8307,24,5.34,3.71,45,7.65,3.3,1.6,14
8308,30,4.68,1.8,91,7.54,4.45,1.87,15
8309,20,8.09,2.82,90,8.66,1.38,0.93,19
8310,53,6.64,3.5,6,7.05,2.0,1.53,14
8311,20,8.78,1.37,43,6.6,1.23,0.19,17
8312,38,9.17,1.61,13,5.87,5.83,1.19,16
8313,21,9.08,2.78,74,5.58,3.87,0.03,18
8314,40,5.88,4.66,95,8.17,1.88,0.52,18
